Date,ATHM,V,TSLA,VIS,AAPL,ABEV,CF,AIG,AMAT,AMD,AR,ATVI,AUY,AZN,BA,BAC,HF,HFC,BMY,C,CELG,CHTR,CLF,JAZZ,COP,COST,COTY,CTL,CVS,CX,CZR,DHI,EA,ELLI,EMR,ET,F,FB,FCX,FDX,FOXA,GE,GG,GGB,GOLD,GOOG,GRPN,HAL,HBAN,IBM,IBN,INFY,INTC,ITUB,JNJ,JPM,KGC,KMI,KO,LLY,MDLZ,MGM,LVS,MRVL,MS,MSFT,NFLX,NKE,NLY,NOK,NTAP,NVDA,ORCL,PBR-A,PFE,QCOM,RF,RIG,RTN,S,SBUX,SIRI,SIX,SLB,SO,SPG,SR,SWN,T,TEVA,TGT,TSM,TWTR,TXN,VZ,WFC,WMB,XOM,YELP,VLO
2018/7/13,100.290001,138.719147,318.869995,138.609848,189.187012,4.710442,41.499397,53.45055,45.662422,16.27,21.76,81.5,2.897951,36.733963,345.723877,28.254747,33.150459,68.000015,56.055164,65.663559,85.690002,304.839996,8.346564,175.979996,71.082359,214.911072,13.896166,18.828266,67.133575,6.77,11.5,41.017689,148.729996,102.839996,69.106346,16.298401,10.454567,207.320007,16.664368,232.428207,47.369465,13.73996,13.1759,3.928836,67.551239,1188.819946,4.67,44.629906,14.352909,140.883865,7.818691,9.556251,51.254852,7.454241,124.304749,104.769531,3.77,17.300854,44.014606,88.292343,42.297329,30.677599,71.830902,21.704229,47.136024,104.574066,395.799988,76.961441,9.835659,5.81,81.768646,248.934631,48.055489,9.026978,36.608448,56.626938,16.935644,13.47,197.782623,5.66,50.724617,7.060845,66.910194,66.04705,46.181828,166.074905,71.030693,5.38,30.696976,23.290001,76.479416,37.77,44.490002,112.665779,50.321377,54.026997,26.625242,80.735619,39.790001,104.439766
2018/7/16,99.029999,137.763962,310.100006,137.797226,188.771713,4.818165,41.43074,53.972836,45.840599,16.58,21.42,80.230003,2.90791,36.239697,350.957184,29.472029,33.140862,68.217842,55.631252,68.074493,85.230003,304.190002,8.147837,174.809998,69.680458,213.23381,13.886407,18.572552,66.752075,6.7,11.65,41.522125,146.679993,103.25,67.862869,16.118778,10.33079,207.229996,16.634609,228.878403,46.522869,13.749851,13.07631,3.948481,67.879242,1183.859985,4.7,44.246101,14.597839,140.459,7.640543,9.644825,51.048737,7.395904,123.08075,108.92643,3.73,17.194595,44.004768,87.662453,41.783794,30.846104,72.17189,20.999287,47.939926,104.058289,400.480011,77.329445,9.788509,5.88,80.928215,247.816345,48.075329,8.892246,36.462132,56.588146,17.230862,13.1,197.644012,5.65,50.056412,7.001176,67.189316,65.406761,45.941097,165.078598,71.178467,5.22,30.91991,23.299999,75.977554,37.790001,44.259998,112.098244,50.497566,55.617748,26.557024,79.940956,40.299999,103.427872
2018/7/17,101.580002,138.938034,322.690002,138.451294,189.305664,4.896509,41.91135,53.913708,46.82056,16.870001,21.450001,80.949997,2.858117,36.743847,351.725922,29.699648,33.236839,69.8713,55.828419,67.966682,85.849998,302.029999,8.41612,175.600006,69.38427,213.382675,13.886407,18.591492,66.458618,6.63,11.48,42.748604,148.740005,105.540001,68.02932,16.147141,10.34031,209.990005,16.634609,229.842911,46.283833,13.542119,13.19582,4.076168,68.001083,1198.800049,4.64,44.344513,14.617434,138.556717,7.789,9.79245,50.793537,7.557953,127.443703,108.847626,3.76,17.088339,44.516335,88.154556,42.297329,30.974958,72.57132,21.54537,48.214428,105.089836,379.480011,77.050957,9.816799,5.81,81.501686,253.297867,48.511837,9.142463,36.725498,57.131241,17.358791,12.72,198.267792,5.59,50.390514,7.031011,67.747536,64.74707,45.883324,164.904465,70.63662,5.24,30.784212,23.129999,76.036591,38.040001,44.709999,113.311607,50.340954,55.198105,26.284142,79.76651,40.75,103.223549
2018/7/18,101.260002,140.191681,323.850006,139.898132,188.26741,4.759407,42.058475,54.327599,47.79063,16.85,21.01,81.269997,2.828241,36.902016,355.027527,29.818407,33.611149,70.891106,56.074883,68.456711,85.779999,299.600006,8.714211,176.050003,69.453384,213.35289,13.496065,18.477842,66.419495,6.76,11.5,42.778275,148.929993,104.470001,68.234932,16.222771,10.349833,209.360001,16.942106,234.854416,46.492992,13.601472,13.325288,4.125278,68.226006,1195.880005,4.72,44.088642,14.744798,139.551315,7.729617,9.684193,50.764091,7.499614,126.150612,109.862221,3.71,17.175276,44.388443,88.607285,41.606033,30.746984,72.746681,21.426224,49.567329,104.266579,375.130005,76.175705,9.816799,6.04,81.30394,251.310944,48.253902,9.00773,36.735252,56.985767,17.772095,12.82,199.535187,5.56,50.262768,7.09068,67.198936,65.05751,45.787029,165.136627,70.193298,5.18,30.735746,23.530001,75.623299,38.41,43.34,113.194176,50.057095,55.207859,27.054054,79.679298,40.75,103.768417
2018/7/19,101.129997,139.425568,320.230011,139.937775,189.73085,4.759407,41.980007,53.066227,46.196949,16.709999,21.23,80.610001,2.758531,36.60545,350.198303,29.363165,34.081432,71.099022,55.739697,67.613869,85.339996,291.140015,8.783766,177.110001,68.801796,215.903564,13.447272,18.212654,64.697868,6.68,11.55,42.807945,147.960007,107.330002,68.342636,16.733278,10.302224,208.089996,15.672441,235.212372,46.463112,13.581688,13.295411,4.017235,67.691818,1186.959961,4.75,44.246101,14.695811,144.109039,7.650441,9.698955,51.019287,7.551471,124.314621,108.24675,3.64,17.378132,44.378605,88.016769,41.714668,30.548742,72.142662,21.555296,48.871269,103.552422,364.230011,76.53376,9.845089,5.96,81.392929,251.640427,48.055489,9.075096,36.442619,57.519165,17.339109,12.68,199.386658,5.47,50.449474,7.100624,68.344269,64.921692,46.143311,168.270676,71.474022,5.36,30.309265,23.059999,77.207596,39.810001,43.439999,112.127594,49.67535,54.97364,27.960403,79.4758,39.689999,104.108963
2018/7/20,101.379997,140.28125,313.579987,139.749481,189.295776,4.827958,42.215408,52.543941,46.286034,16.5,21.16,79.650002,2.828241,36.743847,349.774506,29.818407,34.734077,70.316841,55.907288,67.839279,85.099998,288.839996,9.896642,176.490005,69.401543,217.044922,13.613168,17.767521,63.837059,6.65,11.7,42.085907,147.479996,107.68,67.833496,16.704914,10.196016,209.940002,15.622845,233.601532,45.815716,12.978276,13.554347,4.144922,68.816414,1184.910034,4.7,44.482292,14.793784,141.318405,7.808794,9.84658,50.950584,7.907978,124.225777,109.615959,3.69,17.088339,44.545849,87.07193,41.922054,30.9254,71.947807,21.704229,49.283024,105.407242,361.049988,76.543709,9.90167,5.97,81.086418,250.502197,48.134853,9.806493,36.413361,56.840302,17.535921,12.71,199.455978,5.46,50.026932,7.07079,65.100784,64.116478,45.758141,164.923828,71.129204,5.32,30.144489,22.93,76.518776,40.73,43.419998,112.528786,49.548107,55.051708,28.067606,78.884644,39.389999,103.340302
2018/7/23,101.260002,139.326065,303.200012,139.006241,189.463867,4.798579,42.441006,52.622776,45.959385,16.66,21.040001,79.75,2.778448,36.733963,348.16803,30.431995,35.425114,70.257439,55.089039,68.809532,85.080002,287.820007,10.810789,177.5,69.371796,217.193787,13.622926,17.824345,64.893509,6.7,11.55,41.423218,146.559998,108.209999,66.472519,16.884539,10.109118,210.910004,15.702199,235.063217,45.736034,12.849682,13.146024,4.203855,67.3638,1205.5,4.67,40.880405,15.058309,140.690735,7.972543,9.915471,51.343189,7.758893,124.995705,111.655006,3.64,17.097998,44.221199,87.475449,41.161629,30.697422,71.95755,21.585085,49.743797,107.093437,362.660004,76.175705,9.85452,5.94,80.473396,249.02449,48.283661,9.787247,36.296303,57.296104,17.978746,12.64,194.772568,5.41,50.302074,7.080735,64.831291,63.776928,45.604073,164.807739,71.129204,5.29,30.047562,23.18,77.433929,40.740002,43.310001,112.205872,49.67535,56.603424,28.067606,78.884644,38.639999,103.408417
2018/7/24,101.029999,139.326065,297.429993,139.234161,190.838303,4.886715,42.696018,52.918411,45.444653,16.190001,21.059999,78.410004,2.758531,36.990978,353.095825,30.511168,34.926033,70.198036,57.435349,69.652374,87.169998,282.320007,10.502761,174.330002,70.23423,216.935745,13.281377,17.720165,64.637245,6.97,11.7,39.939579,144.320007,106.220001,67.43206,16.742731,10.20567,214.669998,15.94026,235.490799,45.048798,12.978276,13.255574,4.361009,68.254112,1248.079956,4.79,39.709301,14.979931,141.347366,8.052169,10.033571,51.215595,7.869085,127.690483,112.443047,3.67,17.049698,44.526173,91.874817,41.003616,30.499184,72.581062,21.396437,49.979084,106.785957,357.320007,75.121452,9.882811,5.9,77.714813,248.325577,48.283661,10.085579,36.774269,57.073048,17.978746,12.67,195.049805,5.4,50.282417,6.941507,64.638794,63.563492,45.777401,164.246704,71.276985,5.29,30.706669,23.18,78.093231,40.389999,42.169998,111.354576,50.419258,56.944996,28.437944,80.444893,38,104.371666
2018/7/25,103.739998,141.922943,308.73999,140.948578,192.637924,4.984646,43.451271,52.790302,45.494144,16.049999,21.27,79.449997,2.788407,37.01075,350.779785,30.748686,36.442471,71.336655,58.204308,70.289413,87.669998,274.649994,10.731298,176.220001,70.888504,219.039795,13.154516,17.293972,65.041351,7.05,11.6,39.108742,146.5,109.540001,68.734283,16.997982,10.157395,217.5,15.731956,238.881516,45.008957,12.968385,13.305369,4.37083,68.713326,1263.699951,5.27,39.187717,14.793784,141.579102,8.022309,10.127067,51.460968,8.225593,126.960022,113.457642,3.68,17.291193,45.342716,94.906151,40.983868,31.242582,73.185097,21.54537,50.037907,109.930222,362.869995,76.742638,9.892241,5.98,80.503059,251.480682,48.56144,10.364665,37.057148,57.625839,17.99843,12.85,195.614182,5.42,50.724617,7.100624,64.725418,63.815735,45.787029,165.533218,71.030693,5.25,29.320604,23.700001,78.713173,40.889999,44.220001,110.787041,49.831966,56.827888,28.691332,81.006958,38.990002,106.376007
2018/7/26,103.220001,141.783646,306.649994,142.197235,192.03476,5.200092,44.402687,53.460407,46.691879,18.35,21.24,77.650002,2.748572,37.712612,354.130707,30.620031,37.373447,73.673286,57.100159,69.916992,88.309998,286.910004,10.701489,176.300003,71.175987,220.052124,13.203309,17.417093,65.386314,7.43,11.45,43.361839,141.899994,109.269997,69.772148,17.243782,9.549109,176.259995,15.841068,239.87587,45.1982,13.007953,12.468804,4.233321,68.038567,1268.329956,5.25,40.65406,14.999526,141.666031,8.310953,10.107385,51.195961,7.992244,128.598602,113.132576,3.59,17.416773,45.490284,93.675903,42.731853,30.945223,69.463493,21.902803,49.988892,108.730049,363.089996,77.72728,9.920531,5.55,80.374527,254.446091,48.482075,9.960472,37.222977,61.660233,18.096832,13.01,190.534714,5.48,50.557568,7.160294,63.734081,64.863487,46.297379,165.330078,71.424759,5.28,29.417534,23.700001,78.585251,40.82,42.939999,110.865326,50.096249,56.905964,28.710821,81.636879,40.18,113.67337
2018/7/27,102.239998,140.002655,297.179993,141.899933,188.840912,5.170713,43.647442,53.568802,47.810425,18.940001,20.23,75.360001,3.027413,37.791695,355.441437,30.738789,42.229885,73.336655,56.114315,70.26001,86.43,286.290009,10.602125,172.339996,70.829018,217.997681,13.086206,17.398153,65.711571,7.45,11.25,43.421185,133.809998,105.25,69.772148,17.035801,9.587731,174.889999,15.860907,239.478119,44.96912,12.918926,12.448886,4.390474,68.394691,1238.5,4.84,41.136276,15.19547,140.159653,8.679223,10.008966,46.798759,8.050582,129.852203,114.29493,3.59,17.291193,45.46077,95.073456,42.366455,30.449623,69.687569,21.515583,50.04771,106.805794,355.209991,76.474091,9.977112,5.4,78.555244,251.630463,48.24398,10.181816,37.466835,60.797104,18.264122,12.91,194.247787,5.49,51.245426,7.040956,62.646503,65.038109,46.19146,163.066605,70.685883,4.95,30.125103,23.139999,78.850937,41.450001,34.119999,110.180359,50.908669,57.218262,28.359976,79.388573,38,113.206329
2018/7/30,100.040001,135.793915,290.170013,140.661194,187.782913,5.141334,43.107979,54.140362,47.424377,19.42,20.360001,72.75,3.087164,38.048717,345.98999,30.986204,42.21069,74.168335,58.095863,70.848045,88.910004,293.899994,10.602125,172.570007,71.641899,217.461761,13.174033,17.653868,66.460648,7.53,11,43.22337,126.209999,98.720001,69.057388,17.177607,9.722905,171.059998,15.950179,239.080383,44.97908,13.017845,12.488723,4.439585,68.910133,1219.73999,4.81,41.618496,15.175875,140.487976,8.768803,9.812135,46.808575,8.180219,130.464203,114.984474,3.6,17.34004,45.480446,96.471016,42.465214,30.499184,68.450279,21.088646,50.195637,104.514557,334.959991,75.549118,10.099704,5.5,76.419571,243.752655,47.351124,10.210686,37.642414,60.166729,18.519979,13.38,191.524872,5.49,50.99976,6.951451,62.030525,65.561981,46.133682,166.239334,69.996269,5.01,31.016838,23.73,79.913704,41.09,31.379999,109.127556,51.37851,57.081631,28.818026,79.214127,37.27,114.091743
2018/7/31,96.75,136.052612,298.140015,143.634155,188.158646,5.033611,43.568974,54.406433,48.137085,18.33,20.540001,73.419998,3.176792,38.681377,351.154236,30.56065,43.199249,73.841599,57.918411,70.456024,90.089996,304.579987,10.721361,173.080002,71.542763,217.064774,13.086206,17.776991,63.927601,7.45,11.3,43.22337,128.75,99.220001,70.770859,17.215422,9.693939,172.580002,16.366789,244.479675,44.819721,13.482768,12.448886,4.32172,69.21003,1217.26001,4.68,41.746429,15.126888,139.94722,8.788709,9.930234,47.210999,7.771857,130.809692,113.231079,3.6,17.369349,45.873962,97.248535,42.840488,31.093904,70.048035,21.158148,49.86034,105.218788,337.450012,76.493988,10.109134,5.4,76.64698,244.481522,47.301521,10.066331,38.949512,62.154827,18.313328,12.87,196.079559,5.43,51.481258,6.981287,62.511753,65.503777,46.7981,170.447083,70.538109,5.14,30.987759,23.940001,79.392166,41.209999,31.870001,109.530975,50.546505,55.910526,28.993448,78.991249,36.880001,115.15229
2018/8/1,94.940002,137.555023,300.839996,141.999023,199.243088,5.053197,43.284527,54.189636,47.483772,18.48,20.01,73.080002,3.156875,38.305733,347.665436,30.926825,43.66954,73.079216,58.776096,70.495224,90.190002,301.429993,10.572316,172.169998,71.18589,215.496658,13.037414,17.587572,63.168663,7.43,9.63,43.361839,127.480003,102.32,69.811325,17.423407,9.558764,171.649994,15.454216,239.736649,44.819721,13.09698,12.279582,4.243143,68.085426,1220.01001,4.61,41.392151,15.175875,138.566391,8.72899,10.013887,47.907879,7.846674,130.928146,113.930466,3.57,17.125122,45.637852,97.140266,42.297329,28.259075,67.232475,21.048933,49.4856,105.417168,338.380005,77.120575,9.90167,5.43,77.66539,246.08902,46.974136,10.181816,39.281162,62.406975,18.529819,12.68,195.406265,5.38,51.02924,6.822169,60.942951,64.669464,46.297379,171.936707,69.897743,5,30.91991,23.870001,77.689774,41.709999,31.91,109.216118,50.634602,56.261856,29.305309,77.905853,37.509998,113.62471
2018/8/2,95.099998,138.221649,349.540009,141.999023,205.067123,4.984646,48.551643,54.357159,47.622356,18.790001,18.959999,74.059998,3.04733,38.295849,344.679199,30.956514,42.412239,68.227745,58.431049,70.407013,90.550003,294.200012,10.512697,174.649994,70.938057,219.456635,13.174033,17.739107,62.863121,7.38,9.7,43.30249,128.649994,105.010002,69.79174,17.915005,9.578075,176.369995,15.305429,239.756546,44.849598,13.027737,12.120236,4.331542,67.476265,1226.150024,4.74,41.24453,15.401211,138.044952,8.72899,10.02865,48.565491,7.872615,129.556091,114.413139,3.42,17.271658,45.431259,97.898109,42.623222,28.715025,66.677162,21.416296,49.12072,106.696686,344.5,78.224571,9.986542,5.37,79.65274,250.232605,47.519775,10.460901,39.005714,62.814293,18.765993,12.81,195.228027,5.66,50.783577,6.921618,62.049782,63.970963,46.67292,170.495438,70.193298,4.9,30.871447,21.610001,79.470886,41.549999,32.82,110.406662,50.879307,56.886444,30.192167,77.440689,37.720001,112.21389
2018/8/3,93.589996,139.117126,348.170013,142.187317,205.660416,5.082576,48.129883,52.869137,48.344952,18.49,18.83,71.32,3.087164,38.216766,343.407806,31.184137,42.805744,66.980217,58.322609,71.39325,90.440002,303.660004,10.810789,176.050003,70.670418,220.359787,13.603409,17.833817,63.957169,7.47,9.35,43.30249,130.869995,103.830002,69.987564,18.179239,9.693939,177.779999,15.583167,241.944107,45.238037,12.998061,12.28954,4.469051,68.394691,1223.709961,4.86,41.382309,15.411008,142.621994,8.898193,10.107385,48.712723,8.183888,130.24704,115.339073,3.43,17.213043,45.864124,98.99057,43.215759,28.2789,66.881744,21.217722,49.219334,107.162872,343.089996,78.314087,9.948822,5.36,80.760132,251.710327,48.085255,10.932459,39.881252,63.425274,18.834877,12.93,193.871536,5.62,51.324036,6.832114,62.271141,63.922451,47.115864,172.439713,70.833656,5.09,31.278543,22.17,80.149872,41.689999,31.959999,111.026535,51.163166,57.413445,30.348099,77.721718,37.919998,112.262535
2018/8/6,94.93,139.00769,341.98999,142.494522,206.728317,5.023818,48.159306,52.642483,48.978466,19.43,18.719999,70.57,3.017454,37.841122,341.564819,31.194033,43.650345,67.524765,58.549351,71.403114,89.239998,300,10.721361,176.589996,71.10659,221.044601,13.232585,17.710695,64.105011,7.51,9.8,43.30249,129.029999,104.839996,70.124634,18.22728,9.684284,185.690002,15.27567,243.743866,45.506954,12.958493,12.120236,4.410119,66.576584,1224.77002,4.58,41.293732,15.469791,141.009399,9.047493,10.131988,48.683098,8.060676,130.316147,115.368637,3.41,17.535421,45.893639,100.38813,42.731853,29.071857,67.417572,21.6943,49.298229,107.252144,350.920013,79.079926,9.911101,5.32,80.997421,253.637344,48.283661,10.8266,40.373127,63.745316,18.815197,12.96,194.227982,6.18,51.166813,6.852003,63.19511,63.776928,47.173645,171.298294,72.508438,5.17,31.123459,22.110001,80.30732,41.07,32.98,111.292198,51.368721,57.472,30.543013,77.702339,38.75,112.566277
2018/8/7,95.639999,139.574814,379.570007,143.465698,204.790268,4.945474,47.776779,52.218742,49.126949,19.559999,18.99,70.230003,2.997537,38.424355,345.694305,31.184137,43.794312,68.425758,58.145157,71.412979,90.309998,297.029999,10.284161,179.899994,72.266426,222.176025,13.134999,17.653868,64.509109,7.46,9.75,43.932369,128.100006,105.139999,73.101166,17.775682,9.732561,183.809998,15.235992,246.448486,45.317719,13.017845,11.980808,4.311898,66.089249,1242.219971,4.46,41.362621,15.548169,141.955719,9.057446,10.136909,49.078094,7.943948,129.763382,115.792206,3.32,17.564728,45.746067,100.329079,42.405956,29.369217,67.251953,22.01202,49.436295,107.996048,351.829987,80.094406,9.86395,5.39,81.066643,256.552856,48.095169,10.614879,40.176376,63.464073,19.002167,13.08,195.445862,6.13,51.166813,6.822169,63.753338,64.688858,47.260307,170.708237,73.198067,5.32,31.404551,23.27,80.927261,41.240002,32.669998,113.899612,51.34914,57.403683,30.767164,78.758659,38.650002,114.349464
2018/8/8,87.120003,139.972809,370.339996,142.84137,204.928696,4.994439,47.639465,51.676746,49.671371,19.58,18.780001,70.010002,3.037371,38.799999,342.757355,31.471136,42.62339,68.732681,59.31831,71.886368,91.239998,298.200012,10.184796,175.580002,70.769547,222.89061,13.056931,17.55916,67.190018,7.43,9.8,43.7439,128.410004,105.410004,72.49411,17.727642,9.703595,185.179993,15.265751,244.101837,45.277878,12.909033,12.0804,4.478873,66.726524,1245.609985,4.42,41.362621,15.75391,141.839828,9.246557,10.210721,49.334835,7.814251,129.477112,116.02861,3.3,17.506115,45.401745,100.653854,41.862797,28.695202,66.891487,21.942518,49.42643,108.601105,347.609985,80.064568,9.920531,5.39,82.035606,258.020569,48.005882,10.287675,40.737114,63.192528,19.061213,12.93,195.574585,6.08,51.008492,6.911672,63.47422,64.426926,45.141872,170.514786,73.493614,5.43,31.365778,22.57,81.074867,41.970001,31.84,114.29319,51.584061,57.764771,30.747671,78.235352,38.16,113.555847
2018/8/9,87.75,139.306183,352.450012,142.256699,206.540436,4.945474,48.796856,51.243153,48.661713,19.1,18.709999,70.5,3.027413,39.610001,340.42984,31.273207,42.892124,67.683189,58.68737,70.988899,91.919998,305.170013,10.164924,177.729996,71.126411,216.598312,12.110353,19.860601,67.584267,7.1,9.9,44.636635,127.82,105.870003,72.503899,17.564297,9.568419,183.089996,15.186397,243.415726,45.417316,12.800221,11.990767,4.262788,66.820251,1249.099976,4.46,40.850883,15.606953,141.303009,9.724313,10.284534,49.512585,7.65213,129.506714,115.132217,3.24,17.525652,45.598499,100.575127,41.635662,28.853794,66.755089,21.53544,48.755836,108.77964,349.359985,80.82045,9.86395,5.36,81.659882,256.063568,48.154694,10.258805,40.333778,63.114944,18.972647,12.41,194.168564,6.08,51.374603,6.972433,63.464592,63.447079,45.074467,170.921036,73.88768,5.42,31.491783,22.33,81.301201,41.84,31.959999,112.502434,51.887493,57.450191,30.981569,77.838013,48.330002,112.811218
2018/8/10,82.809998,139.027573,355.48999,141.275589,205.925232,4.798579,48.326054,51.459953,47.642151,19.059999,18.76,70.610001,3.017454,39.380001,336.161072,30.867445,42.498619,68.336647,58.470486,69.29258,91.209999,302.450012,10.254351,176.110001,71.314766,218.65274,11.759045,20.248911,68.057365,6.99,9.8,44.557278,131.320007,104.989998,72.317871,17.400951,9.40428,180.259995,14.988011,240.392914,45.297798,12.632058,11.861299,4.056523,65.573814,1237.609985,4.35,41.274052,15.518778,141.019943,9.465528,10.235324,48.238728,7.301948,129.062531,113.99942,3.15,17.75034,45.332878,100.634178,41.418392,28.605995,66.102348,20.760998,47.720367,108.115082,345.869995,80.293327,9.826229,5.22,81.027084,254.396149,47.936443,9.69101,40.264915,62.862785,18.825037,12.56,194.416107,6.03,50.96891,6.93259,63.657089,64.06797,44.419682,168.676926,73.641388,5.56,31.268847,22.48,81.389763,41.029999,32.009998,108.320732,51.358932,57.066799,30.981569,77.759682,49.349998,113.036568
2018/8/13,83.010002,139.505173,356.410004,140.443161,207.254883,4.788785,47.53157,51.341698,47.760933,19.73,17.92,70.519997,2.858117,39.02,335.121124,30.164787,41.913158,67.8713,58.578926,68.207733,91.970001,302.059998,10.135115,175.369995,70.452324,217.908371,11.446771,20.722458,68.500893,6.87,9.75,43.168587,131.320007,104.010002,71.916428,16.728359,9.133931,180.050003,14.799545,239.627274,45.138439,12.315514,11.472895,3.948481,64.786575,1235.01001,4.55,40.201359,15.391414,139.292343,9.306277,10.245167,47.843735,7.269523,128.539383,112.186928,3.11,17.427961,45.086933,100.821175,41.378891,28.7745,65.361923,20.641855,46.694759,107.331497,341.309998,79.716461,9.892241,5.19,79.415451,255.724106,47.628899,9.844987,40.146866,62.882183,18.647907,11.51,194.168564,6.07,51.265762,6.922629,63.859196,63.029922,44.679668,169.073502,73.345833,5.34,31.220385,21.950001,80.75013,40.709999,32.799999,108.173149,51.114227,56.634251,29.909544,76.917664,46.939999,112.468292
2018/8/14,79.339996,140.052399,347.640015,141.444061,208.128067,4.906302,47.373661,51.568348,47.889618,20.02,18.139999,71.290001,2.828241,38.98,335.893677,30.471582,42.70977,68.34655,59.111286,69.046021,92.709999,307.859985,9.856895,176.289993,71.522934,220.330017,11.485806,21.177065,70.353867,7.06,9.6,43.634789,131.910004,103.980003,72.689934,16.901312,9.172552,181.110001,14.680514,242.321945,45.297798,12.216595,11.303589,4.076168,63.109043,1242.099976,4.71,40.02422,15.606953,139.926773,9.415762,10.284534,47.517864,7.451098,127.828659,112.93557,3.08,17.535421,45.145958,101.377846,41.349266,28.724937,65.001457,20.343992,47.197708,108.670532,337.48999,79.706512,9.86395,5.2,81.827972,261.025879,47.847157,9.957882,40.048489,63.454376,18.893921,11.56,195.614182,6.11,52.037567,6.93259,64.638794,62.865002,44.987801,169.847351,73.690643,5.44,31.249464,22.120001,81.999771,40.91,33.189999,108.566711,51.750458,57.08646,29.539206,76.67289,47.860001,112.723038
2018/8/15,77.839996,139.216629,338.690002,140.631454,208.614273,4.876923,46.475533,51.341698,47.028435,19.700001,17.66,69.309998,2.688821,38.450001,328.584351,30.04603,42.21069,66.70298,59.407036,67.70475,89.269997,295.75,9.787341,173.979996,67.230576,220.002502,11.154016,21.281246,70.61013,6.79,9.3,43.476082,128.050003,102.440002,72.024132,16.699533,9.124275,179.529999,13.549718,242.10318,45.15836,12.087999,10.716002,3.879726,59.557175,1214.380005,4.63,39.069626,15.587358,140.463593,9.365996,10.269772,46.866119,7.327887,128.746658,111.999771,2.86,17.320501,45.332878,102.258614,41.290012,28.120308,62.799671,19.946842,46.793377,107.196907,326.399994,79.139595,9.939392,5.09,81.541237,258.679504,47.460251,9.407883,40.49118,63.696823,18.765993,10.7,193.010086,6.01,52.195889,6.872826,64.465553,60.429955,45.401863,171.346649,74.626556,5.09,31.472399,22.469999,80.026146,40.450001,32.380001,107.838608,52.112625,57.007816,29.237091,75.331528,46.82,109.264435
2018/8/16,78.32,140.153305,335.450012,142.246765,211.670471,4.759407,46.672924,51.696453,46.949245,19.33,17.469999,69.690002,2.579276,37.959999,342.668213,30.402306,42.229885,67.079224,60.245007,68.602211,90.150002,302,9.727723,173.119995,68.806755,221.511063,11.202807,22.095749,72.147697,6.58,9.6,43.962124,129.710007,102.779999,72.8964,16.71875,9.182208,174.699997,13.65883,244.857529,45.487034,12.167134,10.347514,3.85026,58.844929,1206.48999,4.52,39.138512,15.675532,141.859344,9.495388,10.328821,46.579746,7.314917,130.770218,113.053772,2.81,17.408422,45.470608,103.277931,41.586281,28.031099,63.43293,20.125559,47.631615,107.176987,322.440002,79.617004,9.986542,5.15,78.614578,257.042084,47.718185,9.311392,40.746948,63.774403,19.090733,10.65,196.554825,6.12,52.482841,6.912669,64.667671,60.623985,45.738884,172.960907,75.759499,5.12,32.073349,24.110001,81.394783,40.41,32.830002,107.641823,53.120815,57.666466,29.246836,76.36937,46.349998,109.068481
2018/8/17,78.279999,140.830902,305.5,143.158493,215.897522,4.808372,46.899921,51.814713,43.326344,19.77,17.5,69.150002,2.688821,38.119999,343.084198,30.422098,42.53701,67.960411,60.028118,68.710701,90.370003,299.640015,9.797277,173.809998,69.16362,223.982346,11.92494,22.237814,72.620804,6.71,10,44.021641,128.009995,102.650002,73.783463,17.21839,9.220829,173.800003,13.857216,245.54364,45.1982,12.167134,10.696082,3.889548,60.447487,1200.959961,4.41,39.335335,15.773505,142.562119,9.704406,10.373108,46.510624,7.133341,132.734528,113.053772,2.89,17.535421,45.844444,104.455597,42.178818,28.298721,64.163612,19.639051,47.700645,107.117249,316.779999,79.318626,10.071414,5.23,80.245995,244.441574,47.976124,9.050866,41.406067,64.065346,19.179298,10.76,197.12912,6.13,52.997379,6.94255,64.927536,60.953831,45.807152,174.614304,75.660988,5.14,32.01519,24.219999,82.356804,40.130001,32.73,107.877968,53.629803,57.863079,29.695137,76.62394,45.32,108.754951
2018/8/20,77.760002,140.442291,308.440002,143.961197,213.79393,4.759407,48.173092,52.386269,43.088776,19.98,17.610001,68.93,2.698779,38.849998,347.382629,30.550756,42.853737,69.980209,59.46619,69.558861,90.879997,295,9.668104,174.25,69.907104,225.639786,12.100594,22.597712,73.547287,6.7,10.05,44.428329,127.709999,100.889999,74.45369,17.468212,9.38497,172.5,14.006003,247.383163,45.208157,12.167134,10.745878,3.987769,60.494347,1207.77002,4.43,39.758511,15.783302,143.001328,9.674547,10.0877,45.918137,7.171224,135.113434,112.906013,2.87,17.496344,45.972336,104.722794,42.287449,28.328459,63.939529,19.698624,47.621754,106.410301,327.730011,81.735474,10.109134,5.25,81.44236,247.456909,48.035645,8.915778,41.642166,64.162323,19.169456,11.19,198.475723,6.17,53.353596,6.922629,64.340431,61.603825,45.456066,177.441711,75.414696,5.24,32.092735,25.65,82.634499,40.099998,32.599998,107.277771,53.492771,58.030197,29.646408,77.162437,44.740002,111.106415
