Date,MARKIT CDX.NA.IG.37 12/26,AMD CDS USD SR 5Y D14 Corp,ALLY CDS USD SR 5Y D14 Corp,ALTRIA CDS USD SR 5Y D14 Corp,AEP CDS USD SR 5Y D14 Corp,AXPRS CDS USD SR 5Y D14 Corp,AIG CDS USD SR 5Y D14 Corp,AMGN CDS USD SR 5Y D14 Corp,ARW CDS USD SR 5Y D14 Corp,FSA AA CDS USD SR 5Y D14 Corp,SBC CDS USD SR 5Y D14 Corp,AZO CDS USD SR 5Y D14 Corp,AVT CDS USD SR 5Y D14 Corp,ABX CDS USD SR 5Y D14 Corp,BAX CDS USD SR 5Y D14 Corp,BERKSHIRE CDS USD SR 5Y D14 Corp,BBY CDS USD SR 5Y D14 Corp,BLOCK FIN CDS USD SR 5Y D14 Corp,BWA CDS USD SR 5Y D14 Corp,BSX CDS USD SR 5Y D14 Corp,BMY CDS USD SR 5Y D14 Corp,CPB CDS USD SR 5Y D14 Corp,CNQCN CDS USD SR 5Y D14 Corp,COFB CDS USD SR 5Y D14 Corp,CAH CDS USD SR 5Y D14 Corp,CAT I CDS USD SR 5Y D14 Corp,CB B CDS USD SR 5Y D14 Corp,CMCSAC CDS USD SR 5Y D14 Corp,CAG CDS USD SR 5Y D14 Corp,COPHIL CDS USD SR 5Y D14 Corp,COXENT CDS USD SR 5Y D14 Corp,CSX CDS USD SR 5Y D14 Corp,CVS CDS USD SR 5Y D14 Corp,DHI CDS USD SR 5Y D14 Corp,DANAHER CDS USD SR 5Y D14 Corp,DRI CDS USD SR 5Y D14 Corp,DE I CDS USD SR 5Y D14 Corp,DVNCORP CDS USD SR 5Y D14 Corp,DOMINION CDS USD SR 5Y D14 Corp,UFS CDS USD SR 5Y D14 Corp,DUK CAR CDS USD SR 5Y D14 Corp,DXC CDS USD SR 5Y D14 Corp,DD CDS USD SR 5Y D14 Corp,EMN CDS USD SR 5Y D14 Corp,ENBRIDGE INC CDS USD SR 5Y D14 Corp,EQR CDS USD SR 5Y D14 Corp,EXCC CDS USD SR 5Y D14 Corp,EXPE CDS USD SR 5Y D14 Corp,FDX CDS USD SR 5Y D14 Corp,GECO CDS USD SR 5Y D14 Corp,GIS CDS USD SR 5Y D14 Corp,GM CDS USD SR 5Y D14 Corp,HAL CDS USD SR 5Y D14 Corp,HES CDS USD SR 5Y D14 Corp,HON CDS USD SR 5Y D14 Corp,HST CDS USD SR 5Y D14 Corp,HPQ CDS USD SR 5Y D14 Corp,IBM CDS USD SR 5Y D14 Corp,AER CDS USD SR 5Y D14 Corp,PAPER CDS USD SR 5Y D14 Corp,JNJ CDS USD SR 5Y D14 Corp,KINDER MORGAN (KMI) CDS USD SR Corp,KSS CDS USD SR 5Y D14 Corp,LEN CDS USD SR 5Y D14 Corp,LNC CDS USD SR 5Y D14 Corp,LMT CDS USD SR 5Y D14 Corp,L CDS USD SR 5Y D14 Corp,LOW CDS USD SR 5Y D14 Corp,MDC CDS USD SR 5Y D14 Corp,MAR CDS USD SR 5Y D14 Corp,MMC CDS USD SR 5Y D14 Corp,MCD CDS USD SR 5Y D14 Corp,MCK CDS USD SR 5Y D14 Corp,MET CDS USD SR 5Y D14 Corp,KRAFT CDS USD SR 5Y D14 Corp,MSI CDS USD SR 5Y D14 Corp,NRUC CDS USD SR 5Y D14 Corp,NEWMONT CDS USD SR 5Y D14 Corp,FPL CDS USD SR 5Y D14 Corp,NSC CDS USD SR 5Y D14 Corp,NOC CDS USD SR 5Y D14 Corp,OMC CDS USD SR 5Y D14 Corp,ORCLCP CDS USD SR 5Y D14 Corp,PKG CDS USD SR 5Y D14 Corp,PFIZER CDS USD SR 5Y D14 Corp,PXD CDS USD SR 5Y D14 Corp,PRU CDS USD SR 5Y D14 Corp,PULTE CDS USD SR 5Y D14 Corp,DGX CDS USD SR 5Y D14 Corp,UTX CDS USD SR 5Y D14 Corp,RJ REYNOLDS CDS USD SR 5Y D14 Corp,R CDS USD SR 5Y D14 Corp,SRE CDS USD SR 5Y D14 Corp,SPG CDS USD SR 5Y D14 Corp,LUV CDS USD SR 5Y D14 Corp,TGT CDS USD SR 5Y D14 Corp,TCKBCN CDS USD SR 5Y D14 Corp,AESCORP CDS USD SR 5Y D14 Corp,ALL CDS USD SR 5Y D14 Corp,BA CO CDS USD SR 5Y D14 Corp,DOWCHEM CDS USD SR 5Y D14 Corp,HARTFORD CDS USD SR 5Y D14 Corp,HD CDS USD SR 5Y D14 Corp,KR CDS USD SR 5Y D14 Corp,PROCTER CDS USD SR 5Y D14 Corp,SHW CDS USD SR 5Y D14 Corp,SOCO CDS USD SR 5Y D14 Corp,WMB CDS USD SR 5Y D14 Corp,TRPCN CDS USD SR 5Y D14 Corp,TSN CDS USD SR 5Y D14 Corp,UNP CDS USD SR 5Y D14 Corp,UPS CDS USD SR 5Y D14 Corp,UNH CDS USD SR 5Y D14 Corp,VLO CDS USD SR 5Y D14 Corp,VZNEW CDS USD SR 5Y D14 Corp,PARA CDS USD SR 5Y D14 Corp,WMT CDS USD SR 5Y D14 Corp,MEADWESTVACO CDS USD SR 5Y D14 Corp,WY CDS USD SR 5Y D14 Corp,WHRCORP CDS USD SR 5Y D14 Corp,CSCO CDS USD SR 5Y D14 Corp
2015/3/9,63.649,518.035,173.3,29.5,22.68,44.67,56.2,30.52,60.81,309.61,61.41,37.16,67.78,184.48,24.74,57.5,235.1,120.01,57.51,53.79,13.85,63.78,144.07,25.5,21.85,49.98,20.98,27.89,62,44.265,48.79,16.41,19.44,154.9,41.69,122.15,33.71,86.63,30.64,120.71,13.475,99.01,44.41,71.04,88.89,47.99,49.5,83.7,47.51,44.96,50.88,126.68,43.65,150.42,14.09,85.01,88.61,47.72,172.715,57.22,12.3,127.01,75.93,191.47,76.5,15.32,48.57,18.49,148.62,38.52,17.18,38.64,22.32,70.7,37.15,81.41,44.15,140.01,79.58,14.84,14.5,29.61,27.955,75.14,15.61,107.725,70.43,145.01,80.96,25.5,46.5,44.04,32.5,39.34,57.31,21.65,287.52,234.635,26.37,15.71,70.51,56.51,20.22,30.84,18.23,19.98,53.31,197.52,44.67,58.12,13.85,15.81,24.99,71.635,44.39,52.21,13.43,33.36,38.8,48.98,34.5
2015/3/10,65.075,532.52,179.905,29,22.68,46.26,58.69,31.38,61.68,319,61.87,37.04,69.19,193.43,25.51,59.99,238.14,122.01,59.5,53.02,13.88,64.5,144.03,27.17,22.35,51.35,21.01,28.77,65.68,46.005,48.95,16.37,19.86,155.4,41.69,122.84,34.02,90.26,30.7,122.01,13.07,100.02,45.37,73.71,88.89,47.99,49.5,83.3,51.26,44.96,51.15,134.24,45.515,151.64,14.84,90.01,91,48.14,183.91,55.88,11.83,128.67,75.8,191.47,78.41,15.69,50.05,18.88,155.01,39.98,17.53,39.32,21.53,73.65,38.5,81.97,44.15,148.31,79.58,15.34,15,30.26,27.94,75.61,15.66,108.67,73.05,150.01,82.35,24.5,47.5,44.7,33.5,39.34,58.02,22.01,302.86,243.04,25.69,15.21,70.5,58.89,19.72,30.97,18.32,20.34,53.31,199.52,44.67,58.5,13.83,16.52,25.01,76.355,44.49,51.48,13.69,33.01,39.2,50.5,37.43
2015/3/11,65.33,535.04,177.5,29,22.68,46.39,59.64,31.38,61.19,312.25,62.05,36.72,68.89,196.31,25,59.18,240.94,125.01,59.5,52.68,14.04,63.83,141.74,27.5,21.34,52.35,21.67,28.08,67.5,45.67,48.27,16.37,19.54,154.32,40.38,123.26,33.16,90.5,31.11,115.34,13.825,100.01,45.04,74.69,88.89,47.99,48.245,82.63,51.5,44.96,51.14,132.5,46.255,150.96,14.84,90.01,91.32,49.47,180.11,57.5,11.83,127.815,76.43,191.47,79.04,16.01,49.7,18.87,155.01,37.85,17.53,41.6,22.02,74.61,37.5,81.61,44.15,152.71,79.58,15,15.5,29.41,34.01,75.61,15.65,110.135,74.5,150.01,80.61,25.5,46.5,45,33.165,39.34,58.36,21.67,298.135,235.625,26.67,14.71,71.5,58.86,19.74,30.62,17.99,20.51,53.31,197.52,44.67,59.48,13.67,16.36,24.01,82.505,44.31,51.13,13.69,35.01,39.56,50.85,36.48
2015/3/12,64.125,552.455,174.31,29,22.68,45.87,59.48,31.86,60.84,307.83,61.39,36.38,68.54,194.91,24.48,59.5,238.39,122.01,59.5,52.52,13.88,63.83,143.57,26.01,21.02,52.72,21.67,28.28,66.5,46.24,48.27,16.21,20.33,149.765,41.75,122.25,33.17,91.51,31.51,121.01,14.5,97.29,45.04,74.68,88.89,47.99,48.5,81.62,49.5,44.96,51.14,131.665,45.005,152.24,14.68,90.01,91.65,49.12,176.83,57.5,11.83,127.245,75.79,191.47,78.69,16.01,49.21,18.38,150.01,36.53,17.53,41.24,22.19,74.52,37.5,81.25,44.15,155.01,79.58,15.16,14.5,28.07,34.01,75.74,15.66,110.52,75.2,146.51,80.3,26.5,46.5,45,33.5,39.34,57,21.67,290.52,235.9,26.91,15.52,69,57.34,20.38,29.97,17.33,20.35,53.31,195.06,44.67,59.81,13.67,16.36,23.53,83.635,43.63,50.14,13.69,28.51,40.23,49.86,40.5
2015/3/13,65.95,571.41,175.425,29.12,22.68,45.91,60.68,32.38,61.56,310.69,62.05,36.37,69.27,197,24,60.5,235.39,122.01,60.15,52.68,14.04,63.83,143.21,27.5,21.35,52.04,20.35,29.44,71.5,49.115,46.97,16.37,20.33,155.01,40.69,121.36,33.01,99.17,30.04,122.11,13.65,100.9,44.71,75.7,88.89,47.99,50.35,79.99,50.165,44.96,50.81,131.505,49.53,155.22,15,90.01,92.02,50.46,180.25,57.5,12,128.81,73.85,191.47,79.34,16.52,48.9,18.87,159.125,39.61,17.53,41.9,22.02,76.19,38.5,82.62,44.15,160.01,79.58,15.16,16.215,29.05,27.5,75.22,15.34,112.755,74.93,150.73,79.98,26.24,46.79,45.33,33.61,39.34,57.95,21.67,310.52,242.435,26.57,15.52,73.5,57.98,19.71,29.97,18.31,20.51,53.31,198.395,44.67,59.81,13.83,16.5,23.7,85.51,43.83,49.45,13.69,28.51,39.87,51.17,38.62
2015/3/16,65.314,575.56,174.01,28,22.68,45.69,59.93,32.48,62.93,313.88,61.08,36.5,70.34,198.31,23.74,60.29,233.81,120.35,59.5,51.53,13.85,63.12,143.21,25.505,21.35,53.98,20.32,29.13,70.5,49.5,47.56,16.37,19.98,152.01,39.71,121.82,32.98,103.01,29.98,120.525,13.5,97.52,46.66,77.17,88.89,47.99,49.5,79.97,48.735,44.96,49.46,129.5,53.01,155.64,14.65,90.01,93.19,49.71,175.01,57.34,11.81,130.185,74.84,191.47,79.75,16.35,49.57,19.82,150.01,36.84,17.58,40.33,21.83,75.87,38.5,81.92,44.15,158.01,79.58,14.97,16,29.59,28.895,75.55,15.14,115.52,74.5,145.01,78.5,26.5,46.5,44.64,34.5,39.34,57.98,22.31,315.52,243.52,26.51,14.69,73.51,57.83,20.22,30.18,18.1,21.17,53.31,201.03,44.67,60.89,13.62,15.99,23.71,92.01,43.77,50.31,13.76,29.13,40.07,50.57,38.5
2015/3/17,64.99,604.25,176.345,28,22.68,45.65,59.48,32.69,64.27,316.21,62.41,36.39,70.97,198.66,24,60.31,230.79,122.09,59.5,51.66,13.22,63.48,143.21,25.675,21.35,53.66,21.67,30.14,70.5,50.37,47.66,17.06,20.01,154.74,42.37,122.68,33.01,104.39,31.73,122.775,13.07,98.01,46.73,77.68,88.89,47.99,50.64,79.47,48.945,44.96,50.29,129.5,51.39,156.68,14.84,90.01,95.34,50.15,179.245,58.24,11.83,130.72,71.73,191.47,80.7,16.35,50.33,19.76,154.815,34.87,17.53,41.25,21.7,75.33,38.5,82.29,44.15,160.66,79.58,15.16,16.025,29.06,29.29,75.61,15,117.11,75.16,149.535,77.98,26.5,46.5,43.99,34.64,39.34,56.64,22.34,317.68,243.04,26.25,15.35,74.505,57.93,20.06,29.98,17.51,21.03,53.31,202.14,44.67,62.6,13.67,16.99,23.69,89.585,44.66,49.47,13.7,29.65,39.85,50.52,36.17
2015/3/18,62.1,605.04,173.5,28,22.68,44.62,58.22,32.69,63.23,320.67,58.93,36.23,70.44,186.27,23.67,59.25,229.31,120.01,59.185,50.96,13.88,63.47,143.21,24.67,21.35,53.34,21.01,29.47,69.5,50.45,47.32,16.38,20.17,150.01,42.73,122.02,32.85,102.01,31.64,118.42,13.45,98.99,47.09,80.11,88.89,47.99,50.5,78.98,48,44.96,50.27,126.705,50.135,157.81,14.84,89.01,94.68,49.48,177.24,55.625,12,127.01,72.08,191.47,80.07,16.35,49.02,19.59,155.01,37.18,17.53,39.95,21.53,74.47,37.5,80.94,44.15,145.5,79.58,15,15.89,29.41,30.01,75.35,15,116.01,75.16,145.01,77.3,26.5,46.5,44.31,33.5,39.34,57.32,21.84,295.385,235.04,26.24,14.69,73.985,56.54,18.91,29.63,18.16,20.87,53.31,200.32,44.67,61.23,13.67,16.02,23.2,86.58,43.3,49.82,13.2,31.795,40.2,50.85,31.14
2015/3/19,63.609,602.56,171.5,28,22.68,44.65,58.11,32.86,63.38,320.57,59.32,36.05,70.57,182.6,23.45,59.5,228.3,125.01,59.5,50.01,13.88,62.64,149.68,24.665,21.35,55.38,21.01,29.79,69.5,51.01,46.98,16.38,19.68,145.01,41.71,122.01,32.49,105.005,31.87,118.01,13.405,97.68,47.44,79.71,88.89,47.99,50.57,78.48,48.5,44.96,49.97,127.97,51.01,163.45,14.67,89.01,94.47,49.48,176.5,56.5,11.83,128.045,71.79,186.05,81.36,16.35,49.68,19.09,145.12,36.86,17.53,40.57,21.53,73.33,37.5,81.12,44.15,143.01,79.58,15.16,16,28.75,30.01,75.35,14.81,110.47,75.36,140.01,75.97,26.5,46.5,44.31,33.5,39.34,55.72,21.68,303.01,233.245,26.24,15.35,74.44,56.25,19.72,29.98,18.17,20.87,53.31,199.695,44.67,61.2,13.67,16.02,22.85,90.01,43.45,49.14,13.69,31.01,40.2,50.85,32.5
2015/3/20,63,608.49,175.01,30,22.68,45.67,59.77,33.54,65.27,328.11,62.23,37.06,73,184.91,24.53,58.5,236.16,125.01,61.5,51,14.36,65.22,145.94,25.12,22.21,57.42,21.71,30.13,73.5,52.5,48.33,16.23,20.67,147.52,41.05,119.87,33.86,106.92,33.07,118.02,14.87,103.31,49.49,80.74,88.89,47.99,51.5,81.35,51.5,44.96,50.54,132.44,52.345,163.73,15.01,94.64,97.4,49.17,176.56,58.5,11.83,134.735,75.23,185.25,80.6,17.03,50.59,20.39,145.52,39.32,18.21,41.23,21.86,74.91,39.5,83.3,44.15,151.01,79.58,15.18,17,29.4,27.5,77.54,15.53,113.01,77.16,144.52,77.37,27.5,49.5,45.68,35.67,39.34,56.79,21.66,298.99,233.59,26.27,16.03,76.51,57.72,21.33,31.34,18.52,21.06,53.31,202.52,44.67,64.55,14.35,16.35,23.53,91.26,44.49,50.83,13.64,32.51,41.24,54.57,35
2015/3/23,62.7,607.56,175.4,29.97,22.68,46.13,59.33,34.54,65.94,332.14,60.94,37.66,74.36,182.8,24.53,59.5,238.26,128.01,61.5,50.49,13.65,65.18,146.18,25.5,22.81,58.01,22.05,28.53,72.72,50.91,47.18,17.17,20.67,147.075,40.63,117.36,33.98,105.005,32.81,119.94,14.205,103.88,50.44,81.72,88.89,47.99,51.25,81.64,51.5,44.96,50.84,130.505,50.005,170.07,15.25,95.005,99.03,50.17,177.205,58.35,11.8,130.01,74.48,183.19,80.07,16.62,49.7,20.42,147.52,39.25,17.32,42.11,22.15,75.02,38.5,83.59,44.15,143.37,79.58,16.24,16,30.27,28.56,77.69,15.78,117.52,77.22,142.52,77.97,27.5,49.45,46.02,34.63,39.34,57.75,21.69,287.9,234.06,26.25,16.07,75.5,57.38,21.33,31.01,18.57,21.98,53.31,202.29,44.67,65.17,14.35,16.21,23.14,85.01,45.22,51.89,13.62,31.62,41.8,56.18,50
2015/3/24,62.812,607.94,174.915,29.415,22.68,45.88,59.62,34.02,65.56,340.2,62.22,37.45,74.25,178.29,24.34,58.5,240.14,128.01,59.935,49.97,14,65.09,145.55,26.015,23.01,56.38,21.85,29.12,72.5,51.305,48.15,16.71,20.96,145.01,40.37,118.06,33.35,105.18,33.52,119.745,14.5,103.65,50.09,81.69,88.89,47.99,51.5,80.5,49.195,44.96,50.76,131.54,49.01,170.34,14.35,93.78,100.32,49.18,176.49,59.5,12,130.76,74.15,182.87,81.66,16.18,48.96,20.48,144.41,39.67,17.51,41.2,22.35,74.32,38.18,83.94,44.15,142.88,79.58,15.34,15.46,29.94,27.5,77.75,16.63,113.315,77.49,140.77,78.01,27.5,48.83,45.33,34.5,39.34,57.39,22.06,281.025,231.11,26.6,16.34,75.51,57.59,20.96,30.97,18.69,21.35,53.31,202.86,44.67,65.42,14.18,15.84,22.35,89.85,46.15,49.84,13.51,32.51,42.22,55.69,41.34
2015/3/25,64.75,640.09,186.5,28.09,22.68,47.16,60.31,34.18,66.88,357.34,62.53,37.76,75.23,174.88,24.15,61.5,239.28,139.72,61.5,50.28,13.32,59.67,143.98,25.705,22.83,56.37,21.7,29.77,67.97,50.45,48.35,16.87,20.46,144.945,40.72,117.39,33.84,103.01,33.24,120.015,14.5,104.66,49.76,82.03,88.89,47.99,52.5,79.85,51.5,44.96,46.68,133.685,50.68,172.02,14.66,94.865,100.31,49.5,180.01,60.21,11.83,129.87,74.12,182.93,83.4,16.35,50.03,20.31,145.9,39.68,17.66,42.21,22.19,76.05,35.75,83.94,44.15,138.36,79.58,15.99,16,29.13,31.01,78.28,15.14,110.345,77.78,140.03,77.68,27.5,48.5,46.67,34.5,39.34,58.04,21.57,282.03,231.635,26.26,16.34,77.12,58.08,20.13,30.3,18.49,21.35,53.31,201.67,44.67,65.74,14.51,16.34,22.51,88.185,46.48,50.18,13.33,32.1,41.88,55.02,40.49
2015/3/26,64.171,633.005,185.44,29.33,22.68,46.36,60.35,34.35,69.03,365.21,63.14,37.7,77.36,170.27,24.16,61.66,244.13,138.01,61.5,50.28,13.66,59.79,142.62,26.5,23,56.04,22.75,30.4,69.5,49.5,48.61,17.56,20.45,148.1,41.04,117.02,34,100.01,33.24,120.11,14.425,107.13,49.76,82.38,88.89,47.99,52.36,80.05,47.51,44.96,45.43,133.48,49.235,172.1,14.34,95.005,104.22,50.16,179.805,60.5,11.99,127.01,74.02,184.1,82.55,16.35,50.63,20.33,148.605,40.05,17.36,41.74,22.02,76.13,35.5,87.09,44.15,134.71,79.58,16.68,16.07,30.04,31.01,78.61,15.96,107.51,78.39,140.04,77.68,26.84,49.16,46.67,34.66,39.34,58.72,21.41,277.04,232.775,26.75,16.34,77.36,58.6,20.28,31.61,18.54,21.68,53.31,197.52,44.67,65.71,14.86,16.34,23.01,81.85,49.39,50.2,13.29,32.51,41.88,55.63,36.8
2015/3/27,64.7,619.23,184.01,29,22.68,46.24,60.46,34.35,71.96,366.79,63.11,37.19,80.57,170,24.84,61.5,242.75,138.01,61.5,49.95,13.68,55.51,142.13,26.5,22.83,56.37,22.85,30.05,69.5,50.01,48.53,17.56,20.12,144.96,39.37,111.42,31.9,101.83,33.24,121.02,14.4,109.11,49.76,81.34,88.89,47.99,52.44,78.98,51.5,44.96,42.98,135.01,49.36,171.81,15,95.005,106.32,49.9,178.01,60.5,11.83,126.01,72.68,183.51,82.85,16.35,51.02,20.35,148.42,39.75,17.67,43.34,22.18,76.19,35.76,86.77,44.15,137.01,79.58,16.34,16,29.54,31.01,78.74,15.8,107.51,78.34,138.14,77.68,27.5,48.5,46.67,34.56,39.34,58.04,21.59,285.01,233.63,26.74,16.34,70.5,58.25,20.45,31.28,18.57,21.35,53.31,196.52,44.67,65.7,15.03,16.01,22.49,82.36,52.3,49.9,13.28,32.51,41.88,55.6,36.5
2015/3/30,64.026,602.55,181.01,28,22.68,45.29,60.13,34.34,72.35,366.5,60.81,36.37,83.19,171.25,24.86,61.5,240.9,140.01,61.455,49.21,13.65,51.46,143.01,26.175,22.41,55.68,22.52,30.79,66.5,51.51,47.78,17.77,20.71,144.275,38.7,105.2,33.41,102.01,33.24,120.01,14.37,107.88,49.77,80,88.89,47.99,51.37,79.43,51.25,44.96,33.99,132.76,49.51,175.5,13.71,95.005,108.42,48.5,175.01,59.5,11.8,125.64,72.5,182.13,82.51,15.69,48.39,20.36,148.255,39.57,17.34,43.34,21.82,75.83,34.5,89.81,44.15,139.17,79.58,16.53,15.98,29.33,27.5,78.69,15.78,107.51,78,139.15,76.85,27.35,47.5,46.64,34.89,39.34,58.01,21.98,207.675,236.285,26.43,15.87,67.5,57.93,20.87,31.37,18.48,22.37,53.31,193.215,44.67,64.77,15.08,16.34,22.81,81.51,61.23,49.38,13.98,31.89,42.2,55.63,36.68
2015/3/31,63.65,602.56,184.46,28,23.89,45.73,60.46,34.34,74.43,355.77,61.38,38.98,82.78,172.99,25.36,61.265,243.34,143.01,61.5,48.59,14.01,48.99,142.89,25.895,21.99,55.72,22.68,30.78,65.5,48.54,48.44,17.71,20.69,142.92,38.68,104.48,33,98.885,33.24,122.52,14.5,107.68,49.76,80.01,88.89,50.11,51.19,77.71,50.01,44.96,32.98,131.855,48.72,175.33,15,96,109.2,48.15,177.005,59.7,11.99,127.115,71.84,183.91,82.85,16.35,50.86,20.41,145.025,39.98,17.71,39.17,23.59,75.5,35.36,90.77,44.15,141.01,79.58,16.68,16.13,29.58,28.055,78.6,16,107.01,78.35,135.475,76.31,26.5,46.5,45.99,34.81,43.2,57.72,21.68,256.745,230.52,26.08,14.68,67.665,58.25,22.08,31.36,18.85,21.69,53.25,195.49,44.67,64.17,15.03,16.34,23,83.38,59.56,49.47,14.53,31.11,42.56,56.19,37.09
2015/4/1,63.25,604.78,182.5,28.415,23.79,45.24,60.15,34.34,72.9,350.26,61.34,36.02,82.25,172.02,25.19,61.5,243.03,143.01,62.18,49.93,14.01,48.64,132.85,26.5,22,55.39,23.18,30.78,64.5,49.505,47.94,18.54,20.52,140.52,38.35,102.51,33.17,100.01,33.24,119.69,14.5,106.95,49.76,79.04,88.89,47.82,50.5,75.28,51.18,44.96,32.63,134.59,48.51,175.33,15,95.36,109.7,47.46,177.28,59.5,11.99,125.52,70.83,181.43,82.85,16.35,50.03,20.4,144.2,39.31,17.94,42.52,22.01,75.18,35.08,88.91,44.15,138.9,79.58,16.67,16.05,29.41,28.105,78.6,16.01,105.52,78.67,136.71,76.33,27.28,47.59,46.32,35.31,41.47,57.72,21.67,254.475,232.52,26.42,15.67,67.525,58.6,21.02,31.35,18.51,22.34,53.44,195.02,44.67,64.49,14.86,16.34,23,79.51,56.8,49.14,14.17,29.33,42.88,55.69,38.34
2015/4/2,62.731,598.595,182.5,27.5,23.37,45.24,59.98,34.34,72.02,338.81,61.19,36.35,81.04,169.64,25.51,61.06,243.29,143.01,61.99,49.28,13.33,48.98,125.17,25.34,22,55.04,23.84,30.45,63.62,48.405,47.95,17.72,21.34,138.98,39.37,99.96,32.34,97.85,33.24,122.1,14.5,103.92,49.25,78.67,88.89,46.83,49.5,75.94,51.5,44.96,32.31,133.075,48.405,175.33,15,98.15,106.96,47.14,172.77,59.44,11.99,124.805,69.84,180.74,84.33,16.35,49.37,19.41,141.455,39.31,17.94,42.19,22.01,75.09,33.72,90.56,44.15,139.115,79.58,16.67,16,29.41,30.78,78.61,15.69,103.48,79.35,134.31,76.68,26.99,45.66,46.32,34.5,41.54,58.05,20.69,252.45,231.735,26.42,15.01,66.5,58.27,20.36,29.71,18.51,21.35,53.55,187.52,44.67,64.49,14.36,16.01,23.33,82.735,57.24,49.12,14.01,29.21,41.89,55.86,38.295
2015/4/3,63.163,605.09,182.5,27.415,23.94,45.23,60.28,34.18,71.44,333.38,61.22,36.34,81.47,168.81,25.16,62.5,242.21,143.01,62.2,48.98,13.53,48.38,127.23,26.505,22.34,54.73,23.51,30.45,63.715,47.42,48.03,18.38,21.34,139.78,38.36,99.34,32.41,98.01,33.24,122.985,13,105.25,48.77,78.38,88.89,44.83,50.5,75.86,50.94,44.96,32.37,133.67,44.515,175.33,14.85,98.01,106.7,47.84,172.5,58.585,11.68,125.01,69.87,177.32,85.48,16.35,50.82,20.09,141.85,39.68,18.09,42.19,22.36,75.72,33.67,90.97,44.15,137.575,79.58,16.66,16,29.46,32.01,78.63,15.18,103.06,79.32,134.85,76.68,27.2,44.5,45.34,34.5,41.28,57.05,21.36,252.35,230.52,27.1,14.68,67.005,57.91,20.02,30.35,18.2,21.34,52.98,186.81,44.67,64.52,14.84,16.34,22.85,80.15,57.86,48.86,14.02,29.01,42.56,56.21,36.61
2015/4/6,61.1,598.15,176.34,26,23.85,45.23,59.4,34.01,71.35,330.04,61.24,36.05,81.07,163.02,24.93,60.5,239.29,143.01,61.5,48.88,13.25,47.54,124.99,26.55,21.48,54.68,23.28,30.61,62.84,45.435,47.78,18.37,20.21,139.78,38.17,96.59,32.65,94.68,33.24,119.925,14,104.92,49.37,78.66,88.89,46.79,49,75.61,50.5,44.96,31.27,132.01,44.875,175.33,14.81,98.01,106.1,47.89,172.215,60.175,11.07,122.605,70.45,177.32,83.86,16.35,49.11,19.21,142.4,38.83,17.97,41.86,21.49,74.72,34,91.37,44.15,135.97,79.58,16.53,15.21,29.17,31.63,78.55,14.42,100.52,79.09,134.605,75.52,27.5,44.5,45.89,33.5,41.68,55.69,21.65,248.09,222.52,26.38,15.34,67.29,57.37,20.71,30.32,18.16,21.97,52.92,188.575,44.67,64.11,14.91,16.01,22.41,80.01,58.17,48.6,14.15,33.585,43.2,55.8,36.17
2015/4/7,60.201,594.35,176.96,26.2,23.59,45.5,58.98,33.66,71.24,327.63,60.66,36.35,79.3,162.66,25.33,60.54,232.96,140.52,61.5,48.95,13.33,47.28,117.9,24.765,21.32,53,23.84,30.6,60.5,46.5,47.14,18.54,21.35,138.11,38.4,95.25,32.51,91.725,33.24,122.12,13.07,102.48,49.41,78.03,88.89,45.41,48.5,74.72,50.5,44.96,31.13,132.505,46.5,175.33,15,99.01,103.88,47.36,170.835,57.75,11.15,117.01,69.49,177.32,84.36,16.02,48.36,20.07,142.265,39.16,17.94,40.81,21.17,74.08,33.5,92.47,44.15,131.62,79.58,16.67,15.135,28.96,32.01,78.08,14.49,100.52,79.36,133.925,75,27.5,44.5,45.99,33.36,41.55,57.04,21.35,237.91,220.495,27.08,15.34,65.5,56.95,20.36,30.01,18.51,21.99,53.16,182.52,44.67,64.49,15.19,16.34,22.49,80.51,57.78,48.47,13.35,30.55,42.55,55.53,37.85
2015/4/8,60.476,594.95,175.16,26,23.52,44.98,59.64,33.34,69.64,325.79,59.31,36.02,76.51,164.06,25.33,59.845,227.21,140.01,61.5,48.95,14.01,45.66,117.02,26.5,20.68,51.06,23.18,30.11,59.5,45.635,46.62,18.56,20.52,140.01,37.73,92.94,31.86,88.135,33.24,122.14,13.105,100.88,47.76,78.02,88.89,45.72,48.5,72.99,50.5,44.96,27.8,132.01,45.135,175.33,14.34,100.01,98.35,46.13,166.615,59.63,11.68,117.515,69.51,177.32,84.2,16.02,49.35,19.9,145.01,38.63,18.11,39.85,19.63,74.74,33.5,93.32,44.15,131.96,79.58,17.03,15.045,28.93,32.01,78.08,15.01,99.01,79.36,135.01,75,27.5,44.5,46.32,32.5,40.33,56.69,19.94,240.225,218.61,25.92,15.03,65.38,57.61,20.19,28,18.51,21.64,53.2,182.775,44.67,63.5,14.53,16.01,22.48,80.345,57.35,48.13,14.01,31.165,42.86,55.85,34.5
